atoll,region,species,median,lower,upper
Abemama,Micronesia,Anous_stolidus,710.0218379176521,240.09898640401482,2129.1945957178477
Addu,Indian_Ocean,Anous_stolidus,1129.367614663595,391.16019060288073,3680.673182359786
Ahe,Polynesia,Anous_stolidus,425.4072422705412,146.3543288903293,1190.2745241200341
Ailuk,Micronesia,Anous_stolidus,1233.3700772865361,362.99968878472805,3090.4881755788742
Anaa,Polynesia,Anous_stolidus,792.6312396880228,297.91594735018185,2466.991155626811
Ant,Micronesia,Anous_stolidus,15.022312813893262,3.947137013949796,48.16945141972424
Anuanuraro,Polynesia,Anous_stolidus,515.4148973978997,201.76114489116472,1563.3906004416474
Anuanurunga,Polynesia,Anous_stolidus,446.92450700501183,138.30544311498193,1105.4785108386902
Apataki,Polynesia,Anous_stolidus,522.4236828559216,188.86678375733536,1595.4485554781525
Aratika,Polynesia,Anous_stolidus,465.04146995152416,187.32787453589347,1466.2809580341577
Arno,Micronesia,Anous_stolidus,407.8064389436125,121.57332225500835,1108.0633063584023
Arutua,Polynesia,Anous_stolidus,488.85179726605367,155.9558528382647,1326.489777621933
Aur,Micronesia,Anous_stolidus,545.0952200935345,180.06147191244432,1493.5032827398538
Butaritari,Micronesia,Anous_stolidus,847.561354405317,301.60412393764886,2697.3674566476075
Etal,Micronesia,Anous_stolidus,46.84269852309681,13.395218570263882,127.80685276888687
Fakahina,Polynesia,Anous_stolidus,1148.5289044039132,390.7106118646987,3155.1095553618006
Fakaofo,Polynesia,Anous_stolidus,480.2233861010849,168.54553975494767,1399.880415487547
Hao,Polynesia,Anous_stolidus,966.8464542117416,307.8046892941182,2847.055387692591
Hereheretui,Polynesia,Anous_stolidus,1251.7412977842537,459.77423323618603,3514.0095733948287
Kapingamarangi,Micronesia,Anous_stolidus,375.3048957184965,119.9857157792366,1051.2466843313869
Kauehi,Polynesia,Anous_stolidus,469.16407528329967,158.23541087704982,1320.6735338387496
Kaukura,Polynesia,Anous_stolidus,490.1043151240971,162.10882768960136,1365.6365650014834
Lae,Micronesia,Anous_stolidus,435.07034568267335,136.18518982737868,1098.190656624551
Likiep,Micronesia,Anous_stolidus,1021.0279371402446,351.4506251411841,2965.327254676258
Losap,Micronesia,Anous_stolidus,95.41976095541983,30.651456834120232,282.95386467140315
Lukunor,Micronesia,Anous_stolidus,66.83472223223403,20.28942295541196,200.5761467038122
Maiana,Micronesia,Anous_stolidus,622.4033876983667,203.65615858663375,1920.1568877621257
Majuro,Micronesia,Anous_stolidus,403.3883873537315,128.9669370183803,1206.5115972839876
Manihi,Polynesia,Anous_stolidus,569.5755950846016,207.24575690989383,1700.5081976334873
Manihiki,Polynesia,Anous_stolidus,657.2416862278568,208.3283665786626,1742.032745237762
Marakei,Micronesia,Anous_stolidus,598.8389079310289,191.4640741953006,1738.3030438145802
Maria_Est,Polynesia,Anous_stolidus,302.7813603122611,98.67115307550792,798.6632269732174
Marutea_Sud,Polynesia,Anous_stolidus,791.5604953765153,272.1626343758575,2259.5826750330666
Mataiva,Polynesia,Anous_stolidus,458.18009949363403,171.569425711531,1394.9606562217962
Matureivavao,Polynesia,Anous_stolidus,247.2250567466867,87.68018032737736,731.6173496415685
Mili,Micronesia,Anous_stolidus,527.5917393427644,191.13927947249007,1736.0199011609309
Mokil,Micronesia,Anous_stolidus,175.14127845481238,57.90787628271782,509.1651743662609
Moruroa,Polynesia,Anous_stolidus,749.7812253257015,283.14808456882497,2360.339510800975
Motu_One,Polynesia,Anous_stolidus,415.03682016411756,143.70889223670883,1182.2345268022293
Namoluk,Micronesia,Anous_stolidus,130.4491043839694,44.63887722419809,398.36137428722554
Namu,Micronesia,Anous_stolidus,745.1615692424822,230.82754741844312,1956.6304805134205
